Id,Source,Target,Type
4779,Handan Adalý,Cevat Kurtuluþ,Undirected
4780,Günay Güner,Cevat Kurtuluþ,Undirected
4781,Meral Kurtuluþ,Cevat Kurtuluþ,Undirected
4782,Handan Adalý,Bilge Zobu,Undirected
4783,Günay Güner,Bilge Zobu,Undirected
4784,Günay Güner,Handan Adalý,Undirected
4785,Ahmet Turgutlu,Handan Adalý,Undirected
4786,Meral Kurtuluþ,Handan Adalý,Undirected
4787,Ahmet Turgutlu,Günay Güner,Undirected
4788,Meral Kurtuluþ,Günay Güner,Undirected
4789,Meral Kurtuluþ,Ahmet Turgutlu,Undirected
4790,Zeki Alasya,Türkan Þoray,Undirected
4791,Ömer Dönmez,Türkan Þoray,Undirected
4792,Hülya Tuðlu,Türkan Þoray,Undirected
4793,Semih Sezerli,Türkan Þoray,Undirected
4794,Asuman Arsan,Türkan Þoray,Undirected
4795,Muammer Gözalan,Türkan Þoray,Undirected
4796,Renan Fosforoðlu,Türkan Þoray,Undirected
4797,Rýza Tüzün,Türkan Þoray,Undirected
4798,Faik Coþkun,Türkan Þoray,Undirected
4799,Mustafa Yavuz,Türkan Þoray,Undirected
4800,Sabahat Ýzgü,Türkan Þoray,Undirected
4801,Ömer Dönmez,Zeki Alasya,Undirected
4802,Hülya Tuðlu,Zeki Alasya,Undirected
4803,Asuman Arsan,Zeki Alasya,Undirected
4804,Mualla Sürer,Zeki Alasya,Undirected
4805,Cevat Kurtuluþ,Zeki Alasya,Undirected
4806,Renan Fosforoðlu,Zeki Alasya,Undirected
4807,Rýza Tüzün,Zeki Alasya,Undirected
4808,Faik Coþkun,Zeki Alasya,Undirected
4809,Mustafa Yavuz,Zeki Alasya,Undirected
4810,Sabahat Ýzgü,Zeki Alasya,Undirected
4811,Hülya Tuðlu,Ömer Dönmez,Undirected
4812,Semih Sezerli,Ömer Dönmez,Undirected
4813,Asuman Arsan,Ömer Dönmez,Undirected
4814,Mualla Sürer,Ömer Dönmez,Undirected
4815,Cevat Kurtuluþ,Ömer Dönmez,Undirected
4816,Muammer Gözalan,Ömer Dönmez,Undirected
4817,Renan Fosforoðlu,Ömer Dönmez,Undirected
4818,Rýza Tüzün,Ömer Dönmez,Undirected
4819,Faik Coþkun,Ömer Dönmez,Undirected
4820,Mustafa Yavuz,Ömer Dönmez,Undirected
4821,Sabahat Ýzgü,Ömer Dönmez,Undirected
4822,Semih Sezerli,Hülya Tuðlu,Undirected
4823,Asuman Arsan,Hülya Tuðlu,Undirected
4824,Mualla Sürer,Hülya Tuðlu,Undirected
4825,Muammer Gözalan,Hülya Tuðlu,Undirected
4826,Renan Fosforoðlu,Hülya Tuðlu,Undirected
4827,Rýza Tüzün,Hülya Tuðlu,Undirected
4828,Faik Coþkun,Hülya Tuðlu,Undirected
4829,Mustafa Yavuz,Hülya Tuðlu,Undirected
4830,Sabahat Ýzgü,Hülya Tuðlu,Undirected
4831,Asuman Arsan,Semih Sezerli,Undirected
4832,Mualla Sürer,Semih Sezerli,Undirected
4833,Cevat Kurtuluþ,Semih Sezerli,Undirected
4834,Renan Fosforoðlu,Semih Sezerli,Undirected
4835,Rýza Tüzün,Semih Sezerli,Undirected
4836,Faik Coþkun,Semih Sezerli,Undirected
4837,Mustafa Yavuz,Semih Sezerli,Undirected
4838,Sabahat Ýzgü,Semih Sezerli,Undirected
4839,Mualla Sürer,Asuman Arsan,Undirected
4840,Cevat Kurtuluþ,Asuman Arsan,Undirected
4841,Muammer Gözalan,Asuman Arsan,Undirected
4842,Renan Fosforoðlu,Asuman Arsan,Undirected
4843,Rýza Tüzün,Asuman Arsan,Undirected
4844,Faik Coþkun,Asuman Arsan,Undirected
4845,Mustafa Yavuz,Asuman Arsan,Undirected
4846,Muammer Gözalan,Mualla Sürer,Undirected
4847,Rýza Tüzün,Mualla Sürer,Undirected
4848,Mustafa Yavuz,Mualla Sürer,Undirected
4849,Sabahat Ýzgü,Mualla Sürer,Undirected
4850,Muammer Gözalan,Cevat Kurtuluþ,Undirected
4851,Rýza Tüzün,Cevat Kurtuluþ,Undirected
4852,Renan Fosforoðlu,Muammer Gözalan,Undirected
4853,Rýza Tüzün,Muammer Gözalan,Undirected
4854,Faik Coþkun,Muammer Gözalan,Undirected
4855,Mustafa Yavuz,Muammer Gözalan,Undirected
4856,Sabahat Ýzgü,Muammer Gözalan,Undirected
4857,Rýza Tüzün,Renan Fosforoðlu,Undirected
4858,Faik Coþkun,Renan Fosforoðlu,Undirected
4859,Mustafa Yavuz,Renan Fosforoðlu,Undirected
4860,Faik Coþkun,Rýza Tüzün,Undirected
4861,Mustafa Yavuz,Rýza Tüzün,Undirected
4862,Sabahat Ýzgü,Rýza Tüzün,Undirected
4863,Mustafa Yavuz,Faik Coþkun,Undirected
4864,Sabahat Ýzgü,Mustafa Yavuz,Undirected
4865,Ali Þen,Türkan Þoray,Undirected
4866,Uður Kývýlcým,Türkan Þoray,Undirected
4867,Murat Tok,Türkan Þoray,Undirected
4868,Aynur Aydan,Türkan Þoray,Undirected
4869,Hikmet Taþdemir,Türkan Þoray,Undirected
4870,Ali Þen,Ediz Hun,Undirected
4871,Semih Sezerli,Ediz Hun,Undirected
4872,Uður Kývýlcým,Ediz Hun,Undirected
4873,Murat Tok,Ediz Hun,Undirected
4874,Aynur Aydan,Ediz Hun,Undirected
4875,Muammer Gözalan,Ediz Hun,Undirected
4876,Hikmet Taþdemir,Ediz Hun,Undirected
4877,Uður Kývýlcým,Süleyman Turan,Undirected
4878,Murat Tok,Süleyman Turan,Undirected
4879,Aynur Aydan,Süleyman Turan,Undirected
4880,Hikmet Taþdemir,Süleyman Turan,Undirected
4881,Semih Sezerli,Hulusi Kentmen,Undirected
4882,Uður Kývýlcým,Hulusi Kentmen,Undirected
4883,Murat Tok,Hulusi Kentmen,Undirected
4884,Aynur Aydan,Hulusi Kentmen,Undirected
4885,Muammer Gözalan,Hulusi Kentmen,Undirected
4886,Hikmet Taþdemir,Hulusi Kentmen,Undirected
4887,Semih Sezerli,Ali Þen,Undirected
4888,Uður Kývýlcým,Ali Þen,Undirected
4889,Murat Tok,Ali Þen,Undirected
4890,Muammer Gözalan,Ali Þen,Undirected
4891,Semih Sezerli,Ýhsan Yüce,Undirected
4892,Uður Kývýlcým,Ýhsan Yüce,Undirected
4893,Hikmet Taþdemir,Ýhsan Yüce,Undirected
4894,Uður Kývýlcým,Semih Sezerli,Undirected
4895,Murat Tok,Semih Sezerli,Undirected
4896,Aynur Aydan,Semih Sezerli,Undirected
4897,Hikmet Taþdemir,Semih Sezerli,Undirected
4898,Murat Tok,Uður Kývýlcým,Undirected
4899,Aynur Aydan,Uður Kývýlcým,Undirected
4900,Muammer Gözalan,Uður Kývýlcým,Undirected
4901,Hikmet Taþdemir,Uður Kývýlcým,Undirected
4902,Aynur Aydan,Murat Tok,Undirected
4903,Muammer Gözalan,Murat Tok,Undirected
4904,Hikmet Taþdemir,Murat Tok,Undirected
4905,Muammer Gözalan,Aynur Aydan,Undirected
4906,Hikmet Taþdemir,Aynur Aydan,Undirected
4907,Hikmet Taþdemir,Muammer Gözalan,Undirected
4908,Tanju Gürsu,Gülþen Bubikoðlu,Undirected
4909,Orhan Çoban,Gülþen Bubikoðlu,Undirected
4910,Kadir Kök,Gülþen Bubikoðlu,Undirected
4911,Aydýn Haberdar,Gülþen Bubikoðlu,Undirected
4912,Mürüvvet Ýþsever,Gülþen Bubikoðlu,Undirected
4913,Tanju Gürsu,Cüneyt Arkýn,Undirected
4914,Orhan Çoban,Cüneyt Arkýn,Undirected
4915,Aydýn Haberdar,Cüneyt Arkýn,Undirected
4916,Mürüvvet Ýþsever,Cüneyt Arkýn,Undirected
4917,Mümtaz Ener,Tanju Gürsu,Undirected
4918,Nubar Terziyan,Tanju Gürsu,Undirected
4919,Osman Alyanak,Tanju Gürsu,Undirected
4920,Süheyl Egriboz,Tanju Gürsu,Undirected
4921,Orhan Çoban,Tanju Gürsu,Undirected
4922,Kadir Kök,Tanju Gürsu,Undirected
4923,Aydýn Haberdar,Tanju Gürsu,Undirected
4924,Mürüvvet Ýþsever,Tanju Gürsu,Undirected
4925,Nubar Terziyan,Mümtaz Ener,Undirected
4926,Süheyl Egriboz,Mümtaz Ener,Undirected
4927,Kudret Karadag,Mümtaz Ener,Undirected
4928,Orhan Çoban,Mümtaz Ener,Undirected
4929,Kadir Kök,Mümtaz Ener,Undirected
4930,Aydýn Haberdar,Mümtaz Ener,Undirected
4931,Mürüvvet Ýþsever,Mümtaz Ener,Undirected
4932,Süheyl Egriboz,Nubar Terziyan,Undirected
4933,Kudret Karadag,Nubar Terziyan,Undirected
4934,Kadir Kök,Nubar Terziyan,Undirected
4935,Aydýn Haberdar,Nubar Terziyan,Undirected
4936,Mürüvvet Ýþsever,Nubar Terziyan,Undirected
4937,Süheyl Egriboz,Osman Alyanak,Undirected
4938,Kudret Karadag,Osman Alyanak,Undirected
4939,Orhan Çoban,Osman Alyanak,Undirected
4940,Kadir Kök,Osman Alyanak,Undirected
4941,Aydýn Haberdar,Osman Alyanak,Undirected
4942,Mürüvvet Ýþsever,Osman Alyanak,Undirected
4943,Kadir Kök,Süheyl Egriboz,Undirected
4944,Aydýn Haberdar,Süheyl Egriboz,Undirected
4945,Mürüvvet Ýþsever,Süheyl Egriboz,Undirected
4946,Orhan Çoban,Kudret Karadag,Undirected
4947,Kadir Kök,Kudret Karadag,Undirected
4948,Aydýn Haberdar,Kudret Karadag,Undirected
4949,Mürüvvet Ýþsever,Kudret Karadag,Undirected
4950,Kadir Kök,Orhan Çoban,Undirected
4951,Aydýn Haberdar,Orhan Çoban,Undirected
4952,Mürüvvet Ýþsever,Orhan Çoban,Undirected
4953,Aydýn Haberdar,Kadir Kök,Undirected
4954,Mürüvvet Ýþsever,Kadir Kök,Undirected
4955,Mürüvvet Ýþsever,Aydýn Haberdar,Undirected
4956,Öztürk Serengil,Gülþen Bubikoðlu,Undirected
4957,Kadir Savun,Gülþen Bubikoðlu,Undirected
4958,Hüseyin Baradan,Gülþen Bubikoðlu,Undirected
4959,Þaziye Moral,Gülþen Bubikoðlu,Undirected
4960,Necdet Yakýn,Gülþen Bubikoðlu,Undirected
4961,Kadir Savun,Tarýk Akan,Undirected
4962,Hüseyin Baradan,Tarýk Akan,Undirected
4963,Þemsi Ýnkaya,Tarýk Akan,Undirected
4964,Turgut Özatay,Tarýk Akan,Undirected
4965,Hulusi Kentmen,Öztürk Serengil,Undirected
4966,Kadir Savun,Öztürk Serengil,Undirected
4967,Hüseyin Baradan,Öztürk Serengil,Undirected
4968,Þemsi Ýnkaya,Öztürk Serengil,Undirected
4969,Mürüvvet Sim,Öztürk Serengil,Undirected
4970,Þaziye Moral,Öztürk Serengil,Undirected
4971,Nubar Terziyan,Öztürk Serengil,Undirected
4972,Necdet Yakýn,Öztürk Serengil,Undirected
4973,Turgut Özatay,Öztürk Serengil,Undirected
4974,Hüseyin Baradan,Hulusi Kentmen,Undirected
4975,Þemsi Ýnkaya,Hulusi Kentmen,Undirected
4976,Þaziye Moral,Hulusi Kentmen,Undirected
4977,Hüseyin Baradan,Kadir Savun,Undirected
4978,Þaziye Moral,Kadir Savun,Undirected
4979,Sami Hazinses,Kadir Savun,Undirected
4980,Necdet Yakýn,Kadir Savun,Undirected
4981,Þemsi Ýnkaya,Hüseyin Baradan,Undirected
4982,Mürüvvet Sim,Hüseyin Baradan,Undirected
4983,Cevat Kurtuluþ,Hüseyin Baradan,Undirected
4984,Þaziye Moral,Hüseyin Baradan,Undirected
4985,Sami Hazinses,Hüseyin Baradan,Undirected
4986,Nubar Terziyan,Hüseyin Baradan,Undirected
4987,Necdet Yakýn,Hüseyin Baradan,Undirected
4988,Turgut Özatay,Hüseyin Baradan,Undirected
4989,Þaziye Moral,Þemsi Ýnkaya,Undirected
4990,Necdet Yakýn,Þemsi Ýnkaya,Undirected
4991,Þaziye Moral,Mürüvvet Sim,Undirected
4992,Necdet Yakýn,Mürüvvet Sim,Undirected
4993,Þaziye Moral,Cevat Kurtuluþ,Undirected
4994,Necdet Yakýn,Cevat Kurtuluþ,Undirected
4995,Sami Hazinses,Þaziye Moral,Undirected
4996,Nubar Terziyan,Þaziye Moral,Undirected
4997,Necdet Yakýn,Þaziye Moral,Undirected
4998,Turgut Özatay,Þaziye Moral,Undirected
4999,Necdet Yakýn,Sami Hazinses,Undirected
5000,Turgut Özatay,Sami Hazinses,Undirected
5001,Turgut Özatay,Necdet Yakýn,Undirected
5002,Kemal Sunal, Münir Özkul,Undirected
5003,Þener Þen, Münir Özkul,Undirected
5004,Tarýk Akan, Münir Özkul,Undirected
5005,Adile Naþit, Münir Özkul,Undirected
5006,Halit Akçatepe, Münir Özkul,Undirected
5007,Ergin Orbey, Münir Özkul,Undirected
5008,Feridun Þavlý, Münir Özkul,Undirected
5009,Tarýk Akan,Kemal Sunal,Undirected
5010,Ergin Orbey,Kemal Sunal,Undirected
5011,Feridun Þavlý,Kemal Sunal,Undirected
5012,Tarýk Akan,Þener Þen,Undirected
5013,Halit Akçatepe,Þener Þen,Undirected
5014,Ergin Orbey,Þener Þen,Undirected
5015,Feridun Þavlý,Þener Þen,Undirected
5016,Ergin Orbey,Tarýk Akan,Undirected
5017,Feridun Þavlý,Tarýk Akan,Undirected
5018,Ergin Orbey,Adile Naþit,Undirected
5019,Feridun Þavlý,Adile Naþit,Undirected
5020,Ergin Orbey,Halit Akçatepe,Undirected
5021,Feridun Þavlý,Halit Akçatepe,Undirected
5022,Feridun Þavlý,Ergin Orbey,Undirected
5023,Kemal Sunal,Münir Özkul,Undirected
5024,Ahmet Sezerel,Münir Özkul,Undirected
5025,Ergin Orbey,Münir Özkul,Undirected
5026,Ahmet Sezerel,Þener Þen,Undirected
5027,Ahmet Sezerel,Halit Akçatepe,Undirected
5028,Ahmet Sezerel,Kemal Sunal,Undirected
5029,Ahmet Sezerel,Adile Naþit,Undirected
5030,Ergin Orbey,Ahmet Sezerel,Undirected
5031,Ahmet Arýman,Münir Özkul,Undirected
5032,Ahmet Arýman,Þener Þen,Undirected
5033,Ahmet Arýman,Adile Naþit,Undirected
5034,Ahmet Arýman,Ayþen Gruda,Undirected
5035,Ergin Orbey,Ayþen Gruda,Undirected
5036,Ergin Orbey,Ahmet Arýman,Undirected
5037,Þener Þen,Hale Soygazi,Undirected
5038,Ayþen Gruda,Hale Soygazi,Undirected
5039,Kemal Sunal,Hale Soygazi,Undirected
5040,Halit Akçatepe,Hale Soygazi,Undirected
5041,Dinçer Çekmez,Hale Soygazi,Undirected
5042,Ergin Orbey,Hale Soygazi,Undirected
5043,Dinçer Çekmez,Þener Þen,Undirected
5044,Dinçer Çekmez,Adile Naþit,Undirected
5045,Dinçer Çekmez,Halit Akçatepe,Undirected
5046,Ergin Orbey,Dinçer Çekmez,Undirected
5047,Zihni Göktay,Þener Þen,Undirected
5048,Akil Öztuna,Þener Þen,Undirected
5049,Adile Naþit,Müjde Ar,Undirected
5050,Zihni Göktay,Müjde Ar,Undirected
5051,Kemal Sunal,Müjde Ar,Undirected
5052,Akil Öztuna,Müjde Ar,Undirected
5053,Zihni Göktay,Adile Naþit,Undirected
5054,Akil Öztuna,Adile Naþit,Undirected
5055,Zihni Göktay,Ayþen Gruda,Undirected
5056,Akil Öztuna,Ayþen Gruda,Undirected
5057,Akil Öztuna,Zihni Göktay,Undirected
5058,Bilge Zobu,Zihni Göktay,Undirected
5059,Akil Öztuna,Kemal Sunal,Undirected
5060,Bilge Zobu,Akil Öztuna,Undirected
5061,Kemal Sunal,Ýlyas Salman,Undirected
5062,Ýhsan Yüce,Erdal Özyaðcýlar,Undirected
5063,Ayben Erman,Þener Þen,Undirected
5064,Ayben Erman,Adile Naþit,Undirected
5065,Ýhsan Yüce,Halit Akçatepe,Undirected
5066,Ayben Erman,Dinçer Çekmez,Undirected
5067,Ayben Erman,Ýhsan Yüce,Undirected
5068,Münir Özkul,Gökhan Mete,Undirected
5069,Adile Naþit,Gökhan Mete,Undirected
5070,Ayþen Gruda,Gökhan Mete,Undirected
5071,Oya Aydoðan,Gökhan Mete,Undirected
5072,Ahmet Sezerel,Gökhan Mete,Undirected
5073,Mürüvvet Sim,Gökhan Mete,Undirected
5074,Oya Aydoðan,Münir Özkul,Undirected
5075,Oya Aydoðan,Adile Naþit,Undirected
5076,Mürüvvet Sim,Adile Naþit,Undirected
5077,Oya Aydoðan,Þener Þen,Undirected
5078,Mürüvvet Sim,Þener Þen,Undirected
5079,Oya Aydoðan,Ayþen Gruda,Undirected
5080,Ahmet Sezerel,Ayþen Gruda,Undirected
5081,Mürüvvet Sim,Ayþen Gruda,Undirected
5082,Ahmet Sezerel,Oya Aydoðan,Undirected
5083,Mürüvvet Sim,Oya Aydoðan,Undirected
5084,Mürüvvet Sim,Ahmet Sezerel,Undirected
5085,Þener Þen,Itýr Esen,Undirected
5086,Müjde Ar,Itýr Esen,Undirected
5087,Adile Naþit,Itýr Esen,Undirected
5088,Ayþen Gruda,Itýr Esen,Undirected
5089,Halit Akçatepe,Itýr Esen,Undirected
5090,Ahmet Arýman,Itýr Esen,Undirected
5091,Ahmet Sezerel,Itýr Esen,Undirected
5092,Halit Akçatepe,Müjde Ar,Undirected
5093,Ahmet Arýman,Müjde Ar,Undirected
5094,Ahmet Sezerel,Müjde Ar,Undirected
5095,Ahmet Sezerel,Ahmet Arýman,Undirected
5096,Kemal Sunal,Metin Akpýnar,Undirected
5097,Halit Akçatepe,Metin Akpýnar,Undirected
5098,Kemal Sunal,Zeki Alasya,Undirected
5099,Halit Akçatepe,Zeki Alasya,Undirected
5100,Metin Akpýnar,Tarýk Akan,Undirected
5101,Zeki Alasya,Tarýk Akan,Undirected
5102,Emel Sayýn,Tarýk Akan,Undirected
5103,Feridun Çölgeçen,Tarýk Akan,Undirected
5104,Emel Sayýn,Metin Akpýnar,Undirected
5105,Emel Sayýn,Zeki Alasya,Undirected
5106,Emel Sayýn,Kemal Sunal,Undirected
5107,Emel Sayýn,Halit Akçatepe,Undirected
5108,Feridun Çölgeçen,Halit Akçatepe,Undirected
5109,Feridun Çölgeçen,Emel Sayýn,Undirected
5110,Metin Akpýnar,Hulusi Kentmen,Undirected
5111,Zeki Alasya,Hulusi Kentmen,Undirected
5112,Kemal Sunal,Hulusi Kentmen,Undirected
5113,Adile Naþit,Metin Akpýnar,Undirected
5114,Zeki Alasya,Adile Naþit,Undirected
5115,Sevda Ferdað,Kemal Sunal,Undirected
5116,Can Kolukýsa,Kemal Sunal,Undirected
5117,Sevil Üstekin,Kemal Sunal,Undirected
5118,Güner Sümer,Kemal Sunal,Undirected
5119,Can Kolukýsa,Sevda Ferdað,Undirected
5120,Þevket Altuð,Sevda Ferdað,Undirected
5121,Sevil Üstekin,Sevda Ferdað,Undirected
5122,Bilge Zobu,Sevda Ferdað,Undirected
5123,Feridun Çölgeçen,Sevda Ferdað,Undirected
5124,Güner Sümer,Sevda Ferdað,Undirected
5125,Þevket Altuð,Can Kolukýsa,Undirected
5126,Sevil Üstekin,Can Kolukýsa,Undirected
5127,Bilge Zobu,Can Kolukýsa,Undirected
5128,Feridun Çölgeçen,Can Kolukýsa,Undirected
5129,Güner Sümer,Can Kolukýsa,Undirected
5130,Sevil Üstekin,Þevket Altuð,Undirected
5131,Feridun Çölgeçen,Þevket Altuð,Undirected
5132,Güner Sümer,Þevket Altuð,Undirected
5133,Bilge Zobu,Sevil Üstekin,Undirected
5134,Feridun Çölgeçen,Sevil Üstekin,Undirected
5135,Güner Sümer,Sevil Üstekin,Undirected
5136,Güner Sümer,Bilge Zobu,Undirected
5137,Güner Sümer,Feridun Çölgeçen,Undirected
5138,Halit Akçatepe,Gülþen Bubikoðlu,Undirected
5139,Aydan Adan,Gülþen Bubikoðlu,Undirected
5140,Aydan Adan,Tarýk Akan,Undirected
5141,Halit Akçatepe,Ekrem Dümer,Undirected
5142,Aydan Adan,Halit Akçatepe,Undirected
5143,Ferdi Merter,Sadri Alýþýk,Undirected
5144,Elif Pektaþ,Sadri Alýþýk,Undirected
5145,Erol Amaç,Sadri Alýþýk,Undirected
5146,Füsun Olgaç,Sadri Alýþýk,Undirected
5147,Elif Pektaþ,Ferdi Merter,Undirected
5148,Erol Amaç,Ferdi Merter,Undirected
5149,Füsun Olgaç,Ferdi Merter,Undirected
5150,Erol Amaç,Elif Pektaþ,Undirected
5151,Füsun Olgaç,Elif Pektaþ,Undirected
5152,Füsun Olgaç,Erol Amaç,Undirected
5153,Emel Sayýn,Hulusi Kentmen,Undirected
5154,Mahmut Gökgöz,Þener Þen,Undirected
5155,Dündar Aydýnlý,Þener Þen,Undirected
5156,Erol Þen,Þener Þen,Undirected
5157,Ali Yalaz,Þener Þen,Undirected
5158,Levent Kýrca,Þener Þen,Undirected
5159,Perran Kutman,Þener Þen,Undirected
5160,Dündar Aydýnlý,Mahmut Gökgöz,Undirected
5161,Erol Þen,Mahmut Gökgöz,Undirected
5162,Ali Yalaz,Mahmut Gökgöz,Undirected
5163,Levent Kýrca,Mahmut Gökgöz,Undirected
5164,Perran Kutman,Mahmut Gökgöz,Undirected
5165,Erol Þen,Dündar Aydýnlý,Undirected
5166,Ali Yalaz,Dündar Aydýnlý,Undirected
5167,Levent Kýrca,Dündar Aydýnlý,Undirected
5168,Perran Kutman,Dündar Aydýnlý,Undirected
5169,Ali Yalaz,Erol Þen,Undirected
5170,Levent Kýrca,Erol Þen,Undirected
5171,Perran Kutman,Erol Þen,Undirected
5172,Levent Kýrca,Ali Yalaz,Undirected
5173,Perran Kutman,Ali Yalaz,Undirected
5174,Perran Kutman,Levent Kýrca,Undirected
5175,Türker Tekin,Kemal Sunal,Undirected
5176,Ýhsan Bilsev,Kemal Sunal,Undirected
5177,Türker Tekin,Þener Þen,Undirected
5178,Ýhsan Bilsev,Þener Þen,Undirected
5179,Türker Tekin,Ayþen Gruda,Undirected
5180,Ýhsan Bilsev,Ayþen Gruda,Undirected
5181,Türker Tekin,Ýhsan Yüce,Undirected
5182,Ýhsan Bilsev,Ýhsan Yüce,Undirected
5183,Erdal Özyaðcýlar,Türker Tekin,Undirected
5184,Ýlyas Salman,Türker Tekin,Undirected
5185,Ýhsan Bilsev,Türker Tekin,Undirected
5186,Ýhsan Bilsev,Erdal Özyaðcýlar,Undirected
5187,Ýhsan Bilsev,Ýlyas Salman,Undirected
5188,Diclehan Baban,Türkan Þoray,Undirected
5189,Aziz Basmacý,Türkan Þoray,Undirected
5190,Diclehan Baban,Müjdat Gezen,Undirected
5191,Aziz Basmacý,Müjdat Gezen,Undirected
5192,Ali Þen,Müjdat Gezen,Undirected
5193,Aziz Basmacý,Diclehan Baban,Undirected
5194,Ali Þen,Diclehan Baban,Undirected
5195,Ali Þen,Aziz Basmacý,Undirected
5196,Aziz Basmacý,Sadri Alýþýk,Undirected
5197,Feri Cansel,Elif Pektaþ,Undirected
5198,Aziz Basmacý,Elif Pektaþ,Undirected
5199,Aziz Basmacý,Feri Cansel,Undirected
5200,Itýr Esen,Münir Özkul,Undirected
5201,Tuncay Akça,Münir Özkul,Undirected
5202,Tuncay Akça,Adile Naþit,Undirected
5203,Itýr Esen,Tarýk Akan,Undirected
5204,Tuncay Akça,Tarýk Akan,Undirected
5205,Tuncay Akça,Itýr Esen,Undirected
5206,Ayþen Gruda,Tuncay Akça,Undirected
5207,Halit Akçatepe,Tuncay Akça,Undirected
5208,Hulusi Kentmen,Hale Soygazi,Undirected
5209,Metin Akpýnar,Hale Soygazi,Undirected
5210,Münir Özkul,Metin Akpýnar,Undirected
5211,Aciz Cem Gürdap,Münir Özkul,Undirected
5212,Aciz Cem Gürdap,Þener Þen,Undirected
5213,Aciz Cem Gürdap,Ýlyas Salman,Undirected
5214,Ahmet Arýman,Ýlyas Salman,Undirected
5215,Aciz Cem Gürdap,Adile Naþit,Undirected
5216,Ahmet Arýman,Aciz Cem Gürdap,Undirected
5217,Erol Büyükburç,Sadri Alýþýk,Undirected
5218,Feri Cansel,Erol Büyükburç,Undirected
5219,Gülþah Soydan,Kemal Sunal,Undirected
5220,Deniz Türkali,Kemal Sunal,Undirected
5221,Celile Toyon,Kemal Sunal,Undirected
5222,Ayþen Gruda,Gülþah Soydan,Undirected
5223,Ali Þen,Gülþah Soydan,Undirected
5224,Deniz Türkali,Gülþah Soydan,Undirected
5225,Bilge Zobu,Gülþah Soydan,Undirected
5226,Celile Toyon,Gülþah Soydan,Undirected
5227,Ýhsan Bilsev,Gülþah Soydan,Undirected
5228,Deniz Türkali,Ayþen Gruda,Undirected
5229,Celile Toyon,Ayþen Gruda,Undirected
5230,Deniz Türkali,Ali Þen,Undirected
5231,Celile Toyon,Ali Þen,Undirected
5232,Ýhsan Bilsev,Ali Þen,Undirected
5233,Bilge Zobu,Deniz Türkali,Undirected
5234,Celile Toyon,Deniz Türkali,Undirected
5235,Ýhsan Bilsev,Deniz Türkali,Undirected
5236,Celile Toyon,Bilge Zobu,Undirected
5237,Ýhsan Bilsev,Bilge Zobu,Undirected
5238,Ýhsan Bilsev,Celile Toyon,Undirected
5239,Kartal Tibet,Münir Özkul,Undirected
5240,Osman Alyanak,Münir Özkul,Undirected
5241,Hülya Koçyiðit,Kartal Tibet,Undirected
5242,Nubar Terziyan,Kartal Tibet,Undirected
5243,Suzan Avcý,Kartal Tibet,Undirected
5244,Osman Alyanak,Kartal Tibet,Undirected
5245,Zeki Sezer,Kartal Tibet,Undirected
5246,Suzan Avcý,Hülya Koçyiðit,Undirected
5247,Zeki Sezer,Hülya Koçyiðit,Undirected
5248,Suzan Avcý,Hulusi Kentmen,Undirected
5249,Zeki Sezer,Hulusi Kentmen,Undirected
5250,Osman Alyanak,Suzan Avcý,Undirected
5251,Hamit Haskabal,Kemal Sunal,Undirected
5252,Hamit Haskabal,Ali Þen,Undirected
5253,Hamit Haskabal,Adile Naþit,Undirected
5254,Atilla Ergün,Ayfer Feray,Undirected
5255,Necdet Yakýn,Ayfer Feray,Undirected
5256,Hamit Haskabal,Ayfer Feray,Undirected
5257,Necdet Yakýn,Atilla Ergün,Undirected
5258,Ýhsan Yüce,Atilla Ergün,Undirected
5259,Hamit Haskabal,Atilla Ergün,Undirected
5260,Hamit Haskabal,Necdet Yakýn,Undirected
5261,Hamit Haskabal,Ýhsan Yüce,Undirected
5262,Hülya Koçyiðit,Tarýk Akan,Undirected
5263,Zeki Alasya,Hülya Koçyiðit,Undirected
5264,Turgut Boralý,Hülya Koçyiðit,Undirected
5265,Zeki Alasya,Münir Özkul,Undirected
5266,Turgut Boralý,Münir Özkul,Undirected
5267,Turgut Boralý,Halit Akçatepe,Undirected
5268,Turgut Özatay,Ayþin Atav,Undirected
5269,Nejat Gürçen,Ayþin Atav,Undirected
5270,Ajlan Aktuð,Ayþin Atav,Undirected
5271,Yadigar Ejder,Ayþin Atav,Undirected
5272,Ajlan Aktuð,Nejat Gürçen,Undirected
